ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0040299	2.728	2.471	3.769	1.623	1.701	0.942	3.334	3.119
FBgn0040299	5.456	5.179	5.524	3.354	3.622	4.436	6.503	6.266
FBgn0040299	2.773	2.551	3.775	1.659	1.763	0.963	3.396	3.189
FBgn0040305	10.826	11.077	13.133	13.675	11.843	5.054	9.378	9.794
FBgn0040318	0.548	0.554	0.71	0.806	0.343	0	0.392	0.811
FBgn0040319	83.053	61.165	85.449	35.629	41.295	10.598	47.23	79.172
FBgn0040319	86.736	64.265	90.075	38.154	43.343	11.533	49.141	82.643
FBgn0040321	53.836	46.896	51.855	59.677	71.39	88.566	68.482	81.558
FBgn0040322	36.777	34.211	16.267	22.836	24.796	37.919	22.534	24.961
FBgn0040324	9.632	13.244	6.627	11.893	11.243	4.263	15.534	13.189
FBgn0040324	9.314	12.893	6.409	11.656	10.896	4.122	15.183	12.807
FBgn0040333	1.859	2.033	5.762	1.458	2.686	2.046	3.041	1.952
FBgn0040334	8.004	8.396	7.039	6.467	7.447	2.616	7.936	8.261
FBgn0040336	7.331	6.385	8.216	8.088	7.689	5.375	6.989	7.83
FBgn0040340	17.955	19.738	43.608	39.845	35.553	29.727	26.301	23.216
FBgn0040340	17.607	19.388	42.711	39.073	34.864	29.151	25.791	22.766
FBgn0040340	16.57	18.387	40.158	36.658	32.963	27.145	24.397	21.574
FBgn0040345	0.397	0.58	18.043	0.747	1.077	3.304	0.52	0.555
FBgn0040346	30.516	26.257	21.623	26.018	28.078	19.25	21.052	21.954
FBgn0040349	123.229	137.833	443.972	305.998	441.105	951.872	260.484	227.029
FBgn0040350	0.057	0.089	26.522	0.805	0.081	0.264	0.14	0.951
FBgn0040355	0	0.149	4.669	0	0.136	0	0.078	0.051
FBgn0040358	0.227	0.166	0.302	0	0.195	0	0.26	0.122
FBgn0040359	0	0.04	0.19	0	0	0.176	0.031	0.102
FBgn0040360	0.44	0.115	1.337	0.69	0.471	1.017	1.02	0.355
FBgn0040361	0.072	0.038	0.539	0	0	0	0.118	0
FBgn0040361	0	0.034	0.438	0	0.047	0	0.108	0
FBgn0040364	12.665	15.221	19.993	24.638	23.869	22.798	19.822	16.503
FBgn0040365	0.211	0.11	11.035	0.994	0	0.976	0.173	0.114
FBgn0040366	1.624	2.007	1.237	1.56	1.799	1.685	2.006	1.854
FBgn0040370	3.459	5.38	0.574	3.581	4.298	0	6.338	6.325
FBgn0040370	3.286	5.077	0.534	3.638	4.14	0	6.06	5.925
FBgn0040372	4.295	5.243	2.366	5.976	5.125	2.309	6.011	5.472
FBgn0040373	1.649	1.556	1.368	1.791	1.359	2.639	1.609	1.262
FBgn0040375	24.45	24.196	10.75	26.523	26.162	21.497	24.552	23.001
FBgn0040376	6.291	7.085	45.574	6.232	6.777	6.632	8.937	5.698
FBgn0040376	6.483	7.105	45.156	6.101	6.713	6.493	8.927	5.579
FBgn0040376	6.872	8.272	38.785	5.737	7.994	6.661	10.155	6.557
FBgn0040382	485.093	481.064	161.492	533.606	458.627	237.687	443.71	477.516
FBgn0040384	30.039	31.64	34.788	22.143	23.737	25.457	26.004	32.228
FBgn0040385	0.067	0.035	0.056	0	0	0	0	0.072
FBgn0040388	1.046	1.104	1.641	2.033	1.397	0.421	1.079	1.284
FBgn0040388	1.101	1.162	1.765	2.188	1.485	0.453	1.161	1.369
FBgn0040388	1.078	1.137	1.727	2.141	1.453	0.443	1.136	1.339
FBgn0040389	34.477	29.656	29.593	35.868	33.649	83.289	37.979	35.778
FBgn0040389	33.621	28.14	27.483	33.579	31.141	77.708	36.192	33.688
FBgn0040391	0.063	0.361	21.329	0.296	0.18	0	0.875	0.338
FBgn0040392	0.896	1.558	0.805	1.405	1.332	0.69	1.16	0.963
FBgn0040392	1.087	2.156	0.992	2.047	1.786	1.005	1.601	1.287
FBgn0040395	61.788	56.647	22.818	50.091	44.79	10.132	58.707	61.536
FBgn0040396	15.226	13.351	30.734	15.267	16.129	56.535	15.72	14.295
FBgn0040397	7.027	9.146	5.192	10.016	7.806	3.535	10.498	9.769
FBgn0040397	6.538	8.541	4.9	9.473	7.141	3.602	9.721	8.929
FBgn0040466	12.269	13.165	8.937	14.028	12.691	20.672	12.756	12.148
FBgn0040475	27.637	23.695	44.115	25.373	30.185	15.134	25.914	24.883
FBgn0040477	0.301	0.209	1.413	0.944	0.501	0.464	0.164	0.431
FBgn0040487	0	0.086	0	0	0	0	0	0
FBgn0040491	12.927	16.758	23.417	15.884	16.755	32.732	12.594	13.903
FBgn0040506	0	0	0.772	0	0	0	0	0
FBgn0040508	0.058	0.061	12.95	0.273	0.145	0	0.237	0.219
FBgn0040509	0.116	0.061	1.254	0	0	0	0.024	0.031
FBgn0040510	0	0.015	9.936	0	0.021	0	0	0
FBgn0040510	0	0.015	9.914	0	0.021	0	0	0
FBgn0040512	57.045	56.951	68.637	65.644	63.977	131.847	61.496	53.019
FBgn0040513	43.602	52.069	33.082	52.015	42.673	134.627	73.211	85.162
FBgn0040514	17.376	22.008	0	15.617	17.844	26.172	14.692	13.229
FBgn0040524	1.23	2.069	9.749	2.573	0.781	1.264	1.789	1.765
FBgn0040529	330.202	280.778	263.279	270.616	295.606	982.751	304.51	310.286
FBgn0040529	371.038	321.29	293.313	289.124	330.749	1015.884	343.868	353.566
FBgn0040531	17.898	3.783	5.824	9.594	17.148	16.756	4.262	12.915
FBgn0040551	145.645	120.54	98.774	51.321	71.163	156.201	47.757	53.596
FBgn0040565	0	0	0.265	0	0	0	0	0
FBgn0040571	7.818	9.138	0.394	8.823	7.826	5.86	7.799	6.86
FBgn0040575	14.39	11.469	22.128	13.542	14.011	61.68	15.837	14.914
FBgn0040588	23.224	23.614	4.348	21.15	23.644	42.941	13.114	16.76
FBgn0040600	146.503	95.052	65.776	88.655	85.598	29.664	144.18	163.887
FBgn0040601	0.127	0.216	0.554	0	0.295	0.441	0.312	0.411
FBgn0040601	0.133	0.226	0.58	0	0.309	0.462	0.3	0.43
FBgn0040602	2.277	2.508	2.307	0	2.98	0	0.31	1.292
FBgn0040606	2552.937	2228.902	1245.182	2326.962	2228.183	11373.903	2450.454	2391.847
FBgn0040606	2883.294	2482.83	1422.956	2708.947	2512.943	13117.562	2741.75	2681.142
FBgn0040607	0	0.169	0	0	0.231	1.498	0	0
FBgn0040608	3.86	2.488	12.426	4.273	2.756	11.545	1.486	3.785
FBgn0040609	3.634	2.994	19.188	16.198	22.123	53.044	8.291	5.245
FBgn0040623	45.205	43.544	92.305	44.726	55.506	124.01	44.578	42.941
FBgn0040629	3.62	0.52	1.726	1.703	1.099	1.255	10.438	5.451
FBgn0040634	4.87	4.236	3.365	3.819	5.023	13.758	4.205	5.238
FBgn0040636	14.977	14.436	37.573	14.742	15.06	34.97	14.689	15.698
FBgn0040650	13.393	13.237	7.067	4.774	12.461	55.343	13.113	13.641
FBgn0040653	1676.994	1383.376	913.378	1743.308	2083.202	8828.112	2069.073	2123.326
FBgn0040658	5.653	5.632	19.089	8.221	6.531	9.977	9.668	8.843
FBgn0040666	44.049	43.251	43.49	38.461	43.937	144.843	44.017	44.081
FBgn0040666	44.625	44.015	43.292	39.895	44.61	143.366	45.445	44.637
FBgn0040670	2.791	3.981	15.891	2.627	2.923	10.322	2.131	2.602
FBgn0040679	0	0	47.633	0	0	0	0	0
FBgn0040682	0.492	0.428	0	0.772	0.703	1.518	0.94	0.794
FBgn0040684	0	0.105	8.481	0	0	0	0.164	0.108
FBgn0040688	0.512	0.623	0.142	0	0	0	0.698	0.642
FBgn0040694	0	0	34.295	0	0	0.98	0	0
FBgn0040699	0	0	0.174	0	0	0	0	0
FBgn0040705	0.68	0.473	11.459	0	1.132	7.331	0.185	0.853
FBgn0040715	36.912	35.238	38.818	17.65	32.785	80.459	35.716	39.298
FBgn0040717	12.832	13.728	15.428	22.138	16.035	40.533	15.919	19.437
FBgn0040719	0	0	7.98	0	0	0	0.35	0.23
FBgn0040723	0.234	0.245	228.061	0	0	0	0.192	0.126
FBgn0040725	0	0	22.938	0	0	0	0	0
FBgn0040729	0	0.672	141.567	3.031	0.46	5.956	0	0.346
FBgn0040732	40.46	42.168	345.787	110.912	75.197	162.632	131.515	117.558
FBgn0040733	2424.441	2069.857	889.395	613.502	1471.332	5808.281	1062.419	1590.279
FBgn0040734	154.862	177.111	101.476	139.53	234.263	624.469	236.401	104.292
FBgn0040737	0	0	0	0	0	0	0.964	0
FBgn0040743	0	0.326	0.777	0	0	1.444	0	0.336
FBgn0040754	74.054	66.122	65.483	50.934	78.877	214.942	57.957	69.196
FBgn0040755	0	0	4.198	0	0	0	0	0
FBgn0040759	0.65	0.255	49.883	0.765	0.116	0.752	0.931	0.437
FBgn0040764	0	0	1.361	0	0	0	0	0
FBgn0040765	3.263	3.795	3.964	3.906	3.373	1.059	3.746	3.125
FBgn0040773	438.358	368.687	648.043	389.426	408.905	1367.678	367.882	416.041
FBgn0040777	154.261	156.267	111.631	124.992	134.102	93.903	137.243	140.784
FBgn0040777	154.117	155.916	111.443	124.514	133.968	93.372	137.023	140.328
FBgn0040778	4.934	6.83	3.825	7.571	5.132	9.421	4.738	5.769
FBgn0040780	7.517	7.846	2.436	6.912	7.157	17.575	7.068	6.413
FBgn0040784	0	0	7.353	0	0	0	0	0
FBgn0040786	8.546	8.083	8.193	6.283	10.869	28.393	7.864	8.473
FBgn0040793	330.322	297.386	427.372	320.995	323.975	958.819	313.888	325.066
FBgn0040797	0	0	0.172	0	0	0	0.17	0
FBgn0040798	0	0	0	0	0	1.143	0.404	0
FBgn0040799	0.268	0.279	0	2.52	0	0	0	0
FBgn0040801	0.582	0.608	1.69	5.481	0.624	0	0.476	0.47
FBgn0040805	22.57	24.748	15.665	14.915	21.095	56.853	24.891	24.616
FBgn0040805	39.404	38.473	25.927	20.932	29.225	66.982	38.78	37.459
FBgn0040805	20.328	21.765	16.203	11.725	18.074	55.775	22.635	22.358
FBgn0040814	0	0.106	22.838	0	0	0	0	0
FBgn0040816	0.247	0	34.353	0	0	0	0	0
FBgn0040817	5.675	8.341	5.858	10.355	6.782	18.739	6.442	4.858
FBgn0040827	752.952	371.44	1441.446	496.806	584.801	1377.101	538.25	964.488
FBgn0040832	29.098	43.673	65.836	45.638	32.213	162.66	55.167	51.919
FBgn0040832	17.039	27.121	38.347	26.914	19.032	102.953	32.254	30.893
FBgn0040837	39.925	37.56	84.81	19.477	40.426	41.972	15.837	19.101
FBgn0040837	42.078	39.74	88.372	20.552	42.313	43.074	16.197	19.653
FBgn0040842	0	0	0	1.1	0.167	0	0	0
FBgn0040849	0.353	0.599	0.659	0.208	0.378	0.612	0.253	0.309
FBgn0040871	0	0	12.067	0	0	0	0	0
FBgn0040899	41.103	35.24	58.155	41.443	36.803	197.541	36.022	38.42
FBgn0040900	2.591	5.312	5.064	0.871	3.436	0.855	2.876	2.886
FBgn0040905	0	0	10.166	0	0	0	0.205	0
FBgn0040906	0.714	0.621	12.239	2.24	1.36	6.603	0.974	0.768
FBgn0040907	27.577	27.07	20.144	35.528	32.584	103.193	21.214	29.484
FBgn0040918	17.212	18.777	27.214	20.191	20.506	8.501	20.366	19.958
FBgn0040918	16.099	17.368	25.284	19.182	19.308	7.5	19.089	18.703
FBgn0040922	1.647	0.516	0	0	1.646	0	3.502	0.354
FBgn0040923	714.952	731.904	0.479	629.049	608.438	2249.078	539.925	548.154
FBgn0040941	0	0	0.196	0	0	0	0	0.255
FBgn0040959	0.866	0.151	58.898	0	0.206	1.335	0	0
FBgn0040964	12.856	13.541	7.365	7.699	11.85	11.886	10.898	10.622
FBgn0040984	0	0	0.225	0	0	0	0	0
FBgn0040992	806.292	1007.907	330.227	675.348	671.058	1706.179	658.683	677.239
FBgn0040993	138.92	196.155	79.453	138.157	99.87	361.214	131.708	170.045
FBgn0040993	117.716	166.11	67.166	117.034	84.909	305.582	111.519	143.92
FBgn0041004	14.63	17.484	4.956	14.969	14.508	14.149	15.653	15.035
FBgn0041004	23.589	25.901	12.023	25.796	21.428	13.338	24.31	21.725
FBgn0041004	23.821	27.349	12.023	25.99	22.481	20.746	25.188	23.393
FBgn0041087	7.213	8.298	3.361	8.422	7.481	5.354	8.182	7.333
FBgn0041092	9.805	10.618	10.351	12.428	11.165	1.037	12.688	11.156
FBgn0041092	7.874	8.853	7.605	9.818	9.166	1.09	9.914	8.884
FBgn0041094	109.445	118.411	84.654	85.125	79.594	12.414	98.154	99.37
FBgn0041096	5.299	5.9	6.561	8.228	7.025	3.511	11.241	11.617
FBgn0041096	4.912	5.587	6.152	7.731	6.533	3.438	10.144	10.613
FBgn0041096	4.91	5.584	6.149	7.727	6.53	3.436	10.139	10.608
FBgn0041096	5.627	6.265	6.952	8.737	7.446	3.728	11.921	12.336
FBgn0041096	5.296	5.897	6.558	8.224	7.022	3.509	11.235	11.611
FBgn0041097	5.893	6.849	0.439	8.981	7.073	1.868	7.282	6.736
FBgn0041097	7.886	9.182	0.592	12.104	9.506	2.517	9.814	9.048
FBgn0041100	10.811	11.947	16.241	15.26	11.715	15.286	12.796	11.525
FBgn0041102	0	0	239.3	0	0	0.776	0.137	0
FBgn0041105	0.926	1.252	0.035	1.782	0.902	0.778	1.136	1.2
FBgn0041111	9.845	9.674	13.528	10.845	8.774	1.605	12.13	11.477
FBgn0041150	86.192	101.207	34.641	136.928	126.099	67.532	107.38	92.09
FBgn0041150	85.181	100.464	33.568	135.687	124.277	71.305	109.3	93.049
FBgn0041150	87.513	102.649	35.265	138.661	127.664	68.941	108.766	93.385
FBgn0041164	1.536	1.99	3.492	3.213	3.312	1.578	3.305	2.662
FBgn0041164	1.493	1.935	3.26	2.927	3.109	1.495	3.236	2.569
FBgn0041171	13.556	14.28	14.596	16.128	14.174	3.939	15.555	15.132
FBgn0041171	13.685	14.355	14.663	16.235	14.223	3.988	15.619	15.119
FBgn0041174	17.163	15.916	14.774	16.974	15.299	15.665	15.201	14.756
FBgn0041174	14.76	14.17	12.042	12.999	12.737	16.784	13.042	12.395
FBgn0041180	92.375	84.289	57.8	70.586	97.782	41.81	69.594	66.872
FBgn0041180	94.173	85.466	58.473	71.849	99.325	42.108	71.001	68.098
FBgn0041181	11.848	12.793	13.875	14.109	13.565	10.953	15.968	15.517
FBgn0041182	66.169	70.104	45.22	52.573	66.169	63.316	78.558	82.507
FBgn0041182	66.823	70.709	45.838	53.543	66.75	63.698	79.674	83.502
FBgn0041183	0.269	0.243	0.223	0.115	0.192	0.226	0.08	0.132
FBgn0041186	16.541	15.214	21.975	17.63	17.097	16.475	14.576	13.613
FBgn0041188	38.373	38.033	26.512	48.088	39.744	3.863	41.407	42.659
FBgn0041188	36.821	35.415	26.478	46.966	38.035	3.484	40.058	41.089
FBgn0041191	116.326	105.853	97.673	74.301	89.364	96.572	84.72	89.827
FBgn0041194	512.267	322.025	138.702	240.881	286.098	245.798	239.217	183.801
FBgn0041205	33.31	34.384	42.281	27.618	31.067	38.664	30.967	32.433
FBgn0041205	34.646	35.878	44.444	27.779	31.95	41.295	32.025	33.588
FBgn0041210	17.448	17.961	13.507	19.999	17.017	5.734	21.59	20.092
FBgn0041210	16.827	17.283	12.934	19.33	16.409	6.039	20.832	19.427
FBgn0041210	19.009	19.31	15.778	22.337	18.259	4.057	24.261	22.001
FBgn0041210	19.482	19.781	16.021	23.222	18.748	3.879	25.006	22.845
FBgn0041224	0.081	0.212	0.202	0	0.116	0	0.066	0.262
FBgn0041229	0.214	0.223	0	0	0.407	0	0.233	0.383
FBgn0041232	0	0	0	0	0.066	0	0.076	0
FBgn0041236	0	0.138	0	0	0.063	0	0	0.142
FBgn0041238	0	0	0.061	0	0.052	0	0	0
FBgn0041240	0	0.043	0	0	0	0	0.068	0.044
FBgn0041243	1.781	2.145	0.852	1.289	2.054	6.332	2.129	1.879
FBgn0041246	0.746	1.48	1.547	0	0.906	2.76	1.221	0.923
FBgn0041248	0.09	0	0	0	0	0	0.147	0.048
FBgn0041249	0.273	0.047	0.98	0	0.13	0	0	0.098
FBgn0041250	0.047	0.049	0.039	0	0.233	0.215	0.267	0
FBgn0041342	178.692	146.221	132.466	113.733	144.3	41.677	79.718	83.744
FBgn0041342	186.819	152.955	138.598	118.723	150.835	43.583	83.438	87.597
FBgn0041581	13.657	5.14	175.848	9.268	60.573	26.709	12.567	1.271
FBgn0041581	12.542	4.925	159.658	8.43	55.013	24.847	11.334	1.285
FBgn0041582	17.838	17.207	18.535	17.627	16.9	5.39	19.441	15.877
FBgn0041585	16.615	18.642	19.936	26.464	18.946	14.488	23.81	22.258
FBgn0041585	19.623	21.519	24.015	30.388	22.206	16.764	26.941	25.568
FBgn0041585	11.869	13.082	12.624	17.697	13.477	7.808	16.359	14.946
FBgn0041604	10.809	12.258	5.086	14.753	12.962	7.247	14.263	10.827
FBgn0041604	10.8	12.248	5.082	14.741	12.971	7.241	14.252	10.818
FBgn0041605	249.755	302.455	17.255	280.224	284.79	138.44	319.043	294.238
FBgn0041605	112.968	137.882	10.137	134.933	131.998	25.351	149.503	135.634
FBgn0041605	252.369	306.554	15.526	264.923	284.859	153.415	317.734	294.51
FBgn0041605	254.874	309.345	17.695	285.161	290.766	140.812	324.983	300.027
FBgn0041605	239.808	290.819	16.494	268.531	273.834	133.428	306.551	282.583
FBgn0041605	227.684	275.526	14.397	238.359	256.03	134.46	285.927	264.768
FBgn0041605	249.105	301.828	17.128	279.801	284.349	138.363	318.355	293.647
FBgn0041605	253.229	306.613	17.507	283.889	288.767	140.787	322.773	297.886
FBgn0041621	2.239	3.552	0.074	2.107	2.302	0	3.297	3.131
FBgn0041622	0	0	0.073	0	0	0	0	0
FBgn0041625	0	0	0	0	0	0	0.338	0.044
FBgn0041630	41.324	37.055	48.517	52.9	41.388	52.894	41.281	56.028
FBgn0041706	6.995	7.522	1.875	7.646	6.357	5.226	8.091	6.307
FBgn0041707	311.013	320.117	17.941	404.746	325.576	607.023	365.982	330.396
FBgn0041707	313.709	322.965	18.1	407.059	327.952	614.893	368.832	333.625
FBgn0041712	31.226	30.212	91.839	29.059	24.398	13.34	37.533	48.142
FBgn0041723	15.586	16.981	1.481	20.953	16.387	3.159	16.716	17.25
FBgn0041775	69.744	71.892	59.623	82.931	71.316	6.498	77.656	69.102
FBgn0041775	59.026	61.387	47.85	65.513	59.812	25.17	63.961	57.121
FBgn0041775	69.271	71.387	59.124	81.987	70.98	6.437	77.28	68.724
FBgn0041775	69.525	71.685	59.433	82.922	71.146	6.471	77.537	68.929
FBgn0041781	42.779	44.631	27.313	40.977	43.061	19.876	38.806	41.837
FBgn0041781	41.984	43.673	26.681	40.308	42.263	19.309	38.25	41.025
FBgn0041781	39.551	41.177	25.022	38.185	39.854	18.068	36.036	38.692
FBgn0041789	47.714	47.419	76.477	55.828	51.521	18.751	42.388	47.392
FBgn0041789	44.751	44.353	70.933	52.093	48.495	17.418	39.838	44.129
FBgn0041789	44.59	44.218	70.755	51.906	48.354	17.355	39.695	44.045
FBgn0041789	40.582	40.568	64.457	47.587	43.783	15.649	36.31	40.417
FBgn0042085	9.318	9.371	8.225	12.697	9.925	3.59	10.433	8.905
FBgn0042086	0	0	0.204	0	0.088	0	0	0
FBgn0042092	5.264	6.543	6.825	6.755	5.946	6.194	4.932	5.199
FBgn0042102	0.528	0.207	14.118	0	0.141	0.61	0.108	0.142
FBgn0042103	0.07	0.036	1.562	0	0.05	0	0	0
FBgn0042104	0.494	0.559	11	0	0.765	0	0.202	0.532
FBgn0042106	6.746	6.849	9.407	8.079	10.29	2.268	11.888	12.136
FBgn0042111	24.274	25.913	14.138	21.128	21.747	16.245	22.464	23.519
FBgn0042112	20.743	17.276	25.886	24.646	21.244	70.702	16.967	23.549
FBgn0042118	0	0	0	0	0	0	0	0
FBgn0042127	0.224	0	0.681	0	0.32	0	0.305	0.12
FBgn0042131	0.61	0.358	9.743	0.359	0.599	0.353	0.374	0.492
FBgn0042133	0.531	0.462	31.035	0.416	0.126	0.409	0.072	0.286
FBgn0042134	32.191	30.792	45.732	38.952	33.829	12.065	38.105	37.189
FBgn0042135	123.733	113.69	95.74	82.909	89.597	31.935	86.478	101.021
FBgn0042135	121.498	117.984	92.727	83.909	95.519	45.127	83.726	95.825
FBgn0042138	150.353	142.014	124.528	164.832	146.195	202.227	145.879	164.507
FBgn0042138	138.908	128.482	117.376	156.088	135.141	103.497	128.571	151.124
FBgn0042138	152.081	142.969	127.629	168.15	148.09	209.843	147.522	165.224
FBgn0042173	0	0.093	0.148	0	0.064	0	0	0
FBgn0042175	11.783	8.912	6.419	1.875	2.561	1.316	2.98	3.581
FBgn0042177	5.153	5.612	5.434	4.875	5.319	1.424	5.658	5.452
FBgn0042178	0.538	0.621	8.244	0.8	0.566	1.702	0.695	0.427
FBgn0042178	0.548	0.632	7.914	0.814	0.576	1.733	0.684	0.434
FBgn0042179	0.561	0.586	21.962	1.056	0.521	0.259	0.551	0.483
FBgn0042185	7.771	10.428	11.046	9.203	8.531	4.399	11.243	9.097
FBgn0042185	5.574	7.674	6.195	6.277	6.245	4.797	7.954	6.473
FBgn0042185	8.643	11.53	12.055	9.695	9.523	4.762	12.36	9.942
FBgn0042185	7.607	10.181	10.985	8.766	8.351	4.306	10.963	8.822
FBgn0042186	0	0	0	0	0	0	0	0
FBgn0042189	0	0.121	347.3	1.095	0	0	0	0
FBgn0042198	0	0	32.934	0	0	0	0	0
FBgn0042201	377.398	491.624	7.363	573.139	364.448	626.424	717.027	655.376
FBgn0042206	12.746	12.723	5.336	11.645	17.673	22.882	3.037	5.723
FBgn0042627	0.553	0.826	126.367	1.36	1.193	0.987	0.658	18.13
FBgn0042630	5.522	6	1.178	7.75	5.857	1.642	6.208	5.106
FBgn0042630	5.937	6.849	1.458	8.822	6.75	1.986	7.029	5.882
FBgn0042641	21.284	21.811	19.041	18.197	17.33	18.247	20.66	20.023
FBgn0042693	56.538	56.948	40.478	54.7	47.504	8.607	63.815	61.151
FBgn0042693	53.955	53.682	39.13	49.363	45.782	9.125	60.638	57.166
FBgn0042693	53.167	53.885	38.241	51.422	44.772	7.997	60.193	57.955
FBgn0042693	52.372	53.039	38.057	50.378	44.567	7.865	59.37	57.088
FBgn0042693	48.72	50.307	30.34	44.812	44.11	16.058	51.548	50.953
FBgn0042693	55.624	55.985	40.241	53.519	47.234	8.454	62.865	60.162
FBgn0042696	13.542	17.326	2.197	17.795	12.985	6.7	16.875	14.358
FBgn0042711	0.069	0.036	8.752	0	0.049	0	0	0.037
FBgn0043005	8.365	10.491	1.143	10.063	7.839	5.932	7.425	7.974
FBgn0043025	1.845	1.896	35.28	1.899	1.235	0	0.943	1.302
FBgn0043043	0.762	1.233	0.695	0	1.306	1.057	1.184	1.147
FBgn0043069	0	0.077	0	0	0	0.684	0	0.08
FBgn0043069	0.139	0.181	0.346	0	0.298	2.571	0.341	0.336
FBgn0043070	154.04	154.879	101.914	120.522	124.874	54.05	131.596	143.449
FBgn0043070	152.367	153.219	109.118	126.574	124.47	12.435	136.512	145.593
FBgn0043070	155.595	156.338	102.871	121.584	126.025	54.61	132.894	144.764
FBgn0043070	136.268	136.746	101.104	114.791	111.741	13.842	123.106	130.725
FBgn0043070	136.281	136.771	101.371	113.093	111.607	13.752	122.017	130.427
FBgn0043362	6.091	7.293	3.177	6.355	6.102	1.728	8.859	7.063
FBgn0043364	18.763	24.741	16.718	53.298	48.311	24.26	24.899	30.011
FBgn0043455	21.917	21.08	22.821	20.385	23.201	31.807	19.073	18.981
FBgn0043456	38.501	39.535	30.891	46.561	40.476	25.598	41.087	39.912
FBgn0043456	38.538	39.556	30.921	46.605	40.515	25.622	41.127	39.933
FBgn0043458	22.179	24.543	20.113	25.425	22.62	10.568	22.61	24.365
FBgn0043458	24.145	26.675	21.9	27.513	24.723	10.478	24.291	26.588
FBgn0043470	0	0	83.763	0	0	0	0	0
FBgn0043471	0	0	106.112	0	0	0	0	0
FBgn0043532	0	0	3.935	0	0	0	0	0
FBgn0043532	0	0	5.749	0	0	0	0	0
FBgn0043534	38.477	59.488	20.473	42.598	44.223	103.672	42.58	40.056
FBgn0043535	2.295	6.887	2.854	6.299	7.238	21.218	4.38	6.994
FBgn0043550	0.074	0.039	0	0	0.159	0	0.061	0
FBgn0043577	0.151	0	0	0	0.215	0	0.123	0
FBgn0043792	7.722	7.321	12.005	14.836	9.649	1.487	14.474	15.849
FBgn0043792	7.389	7.432	14.081	14.299	9.36	3.581	14.232	16.311
FBgn0043792	8.497	8.793	12.262	11.399	10.508	9.861	15.32	17.111
FBgn0043792	12.464	12.453	14.572	16.115	15.034	12.977	21.815	23.34
FBgn0043792	12.544	12.366	14.495	16.122	15.136	13.423	21.424	23.361
FBgn0043792	7.81	7.602	12.181	14.875	9.737	1.433	15.16	16.101
FBgn0043799	2.98	2.983	3.429	4.006	3.995	3.374	1.542	1.995
FBgn0043841	95.076	91.054	85.854	45.758	88.148	111.591	74.399	70.08
FBgn0043841	1475.041	1303.042	1285.971	1140.433	1330.283	2879.187	1145.346	1413.791
FBgn0043841	821.709	719.521	721.657	637.848	737.205	1438.24	632.906	773.871
FBgn0043865	0	0.034	1.943	0	0.046	0	0.026	0.017
FBgn0043884	12.697	15.142	15.24	17.175	15.434	5.393	21.725	18.587
FBgn0043884	13.656	16.322	16.344	18.322	16.515	5.772	22.749	19.694
FBgn0044020	36.985	36.795	21.271	31.842	32.926	101.85	35.272	33.516
FBgn0044028	1.879	2.018	1.174	0.769	1.4	1.259	2.405	1.816
FBgn0044046	0.298	0.673	0.411	0	0.425	2.293	0.162	0.64
FBgn0044049	0	0.067	0.107	0	0	0	0.316	0.069
FBgn0044323	24.703	25.653	24.615	24.351	24.975	13.785	30.325	29.105
FBgn0044323	27.483	26.956	34.901	28.208	27.555	5.397	35.849	35.295
FBgn0044323	27.335	26.857	35.511	28.382	27.316	5.283	35.499	35.102
FBgn0044324	19.002	19.53	10.46	21.979	19.561	8.784	21.177	19.288
FBgn0044324	19.369	19.879	10.662	22.404	19.919	8.953	21.52	19.646
FBgn0044419	10.694	10.897	11.253	10.191	11.623	14.549	12.817	13.65
FBgn0044452	33.702	27.247	22.657	14.423	17.11	9.827	21.177	21.448
FBgn0044510	22.126	25.273	16.888	15.513	19.67	2.371	22.773	19.661
FBgn0044510	21.792	25.94	18.678	17.281	20.98	9.055	25.035	22.912
FBgn0044510	21.461	24.563	16.407	15.403	19.22	2.354	22.493	19.248
FBgn0044809	0	0	0	0	0	0	0	0
FBgn0044811	0	0	0	0	0	0	0	0.11
FBgn0044817	0	0	0	0.866	0	0	0	0
FBgn0044817	0	0	0.142	0	0	0	0	0
FBgn0044823	5.973	6.944	7.552	6.957	7.897	4.648	8.321	5.979
FBgn0044826	9.275	11.226	13.871	9.157	9.742	5.359	12.075	9.854
FBgn0044871	23.206	24.647	28.234	33.469	26.062	40.428	24.514	21.322
FBgn0045038	20.199	19.966	8.699	18.419	23.591	15.2	21.902	17.234
FBgn0045064	38.059	29.879	27.922	20.626	16.362	16.58	23.362	24.789
FBgn0045064	30.51	24.708	21.331	16.989	14.083	13.352	18.68	20.048
FBgn0045073	52.763	51.584	46.093	36.675	45.045	37.614	42.878	47.836
FBgn0045442	0.071	0.074	0.059	0	0.101	0	0	0
FBgn0045443	0.127	0.1	0.053	0	0.136	0.588	0.052	0.137
FBgn0045468	0.361	0.659	1.72	0	0.644	0.417	0.295	0.291
FBgn0045470	0.348	0.272	0	0	0.186	0.402	0.569	0.281
FBgn0045473	0.087	0.09	0	0	0.062	0	0	0.047
FBgn0045474	0.37	0.309	0.123	0.348	0.423	0	0.303	0.358
FBgn0045476	0.216	0.225	0.715	0.846	0.539	0.332	0.529	0.309
